Loan Amount,Funded Amount,Funded Amount Investor,Term,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,BAD
15734,20046,12915.3261,58,14.24947626,B,B3,MORTGAGE,105201.6259,Source Verified,37.33519331,0,0,14,0,6191,56.03916177,24,w,235.0572071,0.057357362,6.72292942,1.365150899,0,INDIVIDUAL,41,19,410714,2952,0
11401,24239,15680.80208,58,13.9531547,D,C1,OWN,62167.66876,Verified,21.7638985,0,0,12,0,3195,40.97621616,11,f,2895.463804,0.014950091,2153.31784,0.1693377639999999,0,INDIVIDUAL,103,35,214987,16848,0
8195,26337,9405.478347,58,11.24645123,D,B5,MORTGAGE,95413.90379,Source Verified,39.51784115,0,0,14,0,14554,44.36480551,5,f,1637.539033,0.052613182,5.985763782,0.912184265,0,INDIVIDUAL,17,45,62547,18839,0
2891,16344,20451.70249,59,11.88906139,D,D1,RENT,70894.63474,Not Verified,7.830759769,1,1,11,0,10478,54.81716776,6,f,1482.858795,0.067609133,3.478337451,0.26445508,0,INDIVIDUAL,15,45,88883,4974,0
21229,10944,16901.176,59,10.95963405,B,B1,MORTGAGE,70060.31385,Source Verified,28.27440187,2,0,9,0,12156,72.31736096,22,w,56.91478565,0.029689634,5.606314098,0.959848809,0,INDIVIDUAL,133,9,217990,8768,1
10088,11618,22003.32032,58,8.058623093,E,B4,MORTGAGE,29852.32666,Verified,21.36832022,0,0,14,0,553,77.42101903,18,w,1031.014064,0.031571067,7.828765819,1.174817913,0,INDIVIDUAL,107,32,55241,8444,0
16800,21162,32229.7512,58,14.9870603,E,F4,RENT,78122.58919,Source Verified,21.10730239,0,0,25,0,24180,53.89337028,34,f,5420.926929,0.065132862,1.555032669,0.8400124309999999,0,INDIVIDUAL,58,29,46848,5549,0
10549,12220,32333.06063,59,15.31309018,F,A5,MORTGAGE,27712.00163,Not Verified,30.20765908,0,0,13,0,3438,65.59245351,20,w,1265.876485,0.116121213,0.3460428379999999,1.043646392,0,INDIVIDUAL,43,27,184449,5040,0
14483,21348,12054.87094,59,10.84343766,A,B1,RENT,46240.20591,Source Verified,19.7872889,0,1,10,1,2652,64.94842405,14,w,1433.602325,0.047614012,0.202976107,1.219785007,0,INDIVIDUAL,115,37,20427,13215,0
22925,11061,21549.51302,59,8.963192713,B,C1,MORTGAGE,75019.08208,Source Verified,9.61626526,0,0,12,0,1302,47.71835318,22,w,955.7223391,0.065718974,0.722396523,1.234265493,0,INDIVIDUAL,144,20,11254,10047,0
17814,10920,4328.466622999999,58,7.257699729,B,C5,MORTGAGE,40216.51805,Source Verified,28.24331426,0,0,9,0,149,53.06700475,41,f,264.0060124,0.0035019129999999,7.586275736,1.468114352,0,INDIVIDUAL,124,40,51596,32947,0
18991,16766,11018.42086,59,11.59488047,F,E1,MORTGAGE,77446.73083,Source Verified,19.99202953,1,0,9,0,5032,47.00097975,40,w,1694.477161,0.02664592,4.146753233,0.8719814029999999,0,INDIVIDUAL,60,47,112304,53697,1
23153,8285,10970.98972,59,10.04326847,B,F2,MORTGAGE,75640.83393,Not Verified,25.46581702,0,0,11,0,3299,75.06577694,21,f,35.67096906,0.054273128,5.722652124,1.268738819,0,INDIVIDUAL,57,45,247136,107161,0
33459,15733,12313.33917,59,13.36699364,B,C4,MORTGAGE,90232.83894,Verified,28.99281472,0,0,12,0,4226,14.69990523,30,w,1834.108909,0.081917116,1.256450001,1.562034208,0,INDIVIDUAL,140,51,71321,11285,0
15101,8520,8406.089123,59,13.12915269,A,C5,RENT,72200.08376000001,Verified,17.09228929,0,1,11,0,25,5.940968708,39,w,1429.9077109999998,0.02138461,6.185339367,1.339650136,0,INDIVIDUAL,45,31,39849,28044,0
8308,17694,4771.920742,59,18.36712673,B,B3,MORTGAGE,199572.3146,Source Verified,28.99930398,0,0,17,0,8829,70.15631626,26,w,3883.985682,0.089464544,6.055186282999999,1.432878441,0,INDIVIDUAL,46,38,236315,33855,0
9697,7450,7917.160965000001,59,14.46311071,D,E4,MORTGAGE,177674.6556,Source Verified,17.43804697,0,0,26,1,8645,51.06869763,25,w,1155.266767,0.010041933,2.420209523,1.278210131,0,INDIVIDUAL,109,32,269882,6054,0
22935,31742,6456.037058,59,10.72187526,E,D1,RENT,73562.88763,Source Verified,19.6222849,0,1,14,0,6765,55.96335144,20,f,2567.596195,2.281332505,1.876617099,1.6433665119999998,0,INDIVIDUAL,133,14,124109,48252,0
16626,20109,11286.40764,58,12.42864759,F,B3,RENT,44067.94189,Source Verified,33.20986456,0,0,30,0,15573,60.56809456,18,w,7334.398425,0.092050698,3.454279015,0.363173839,0,INDIVIDUAL,34,26,98469,19558,0
29699,20859,5105.160876,58,13.64713861,F,G4,RENT,37745.62197,Verified,32.49522952,0,0,11,0,18071,55.92232215,8,f,556.8342791,0.033817822,2.384348781,0.032269214,0,INDIVIDUAL,74,49,26529,13085,0
17680,33651,8079.111606999999,58,6.977596799,C,B5,RENT,38778.92479,Verified,21.3723962,0,1,21,0,8613,54.1952105,13,w,1405.7636630000002,0.021048147,0.817030321,1.077003367,0,INDIVIDUAL,47,41,193141,25077,0
15973,11103,8849.077738,59,11.12715956,A,B1,MORTGAGE,142722.93300000002,Not Verified,29.21620842,0,4,13,0,2073,27.82634981,22,w,1843.3370760000005,0.071922153,2.857086922,1.572445513,0,INDIVIDUAL,77,30,267428,62590,0
11407,11867,8987.415767,59,14.39222514,F,A5,RENT,56437.39975,Source Verified,23.53971163,0,0,8,0,499,17.23635674,19,f,2473.741081,16.63454523,1.081483641,1.330832003,0,INDIVIDUAL,83,38,355055,82486,0
12311,7163,10616.77384,59,8.684712203,D,C2,OWN,93885.57756,Not Verified,28.85306273,0,0,26,0,6797,53.43691819,27,w,258.4701539,0.04375366,0.613973334,0.38694266,0,INDIVIDUAL,113,37,285477,17987,0
2361,11006,13098.83222,58,12.18159502,B,C4,MORTGAGE,95176.08505,Source Verified,16.83189783,1,0,12,0,5793,80.60279076,29,w,798.0208491000001,0.026124044,3.53678917,0.729412163,0,INDIVIDUAL,64,37,39227,8017,0
23256,22083,21196.5048,59,14.20956097,E,C3,MORTGAGE,63204.01037,Source Verified,33.900901,0,0,12,0,1111,45.06061655,18,f,1003.627041,0.0629554359999999,2.832582545,0.757512689,0,INDIVIDUAL,39,16,326408,6821,0
19010,17377,15852.16708,59,15.38427176,C,A2,RENT,53159.19499,Source Verified,27.4370033,0,0,7,0,755,2.542360325,5,f,1361.183133,0.015986628,3.390146832,0.536392283,0,INDIVIDUAL,43,20,147463,7548,0
20723,30691,15114.73173,59,10.85072605,B,B4,RENT,88731.21226,Verified,17.20230105,1,0,13,0,5673,71.52402659,20,f,1400.056763,0.109264893,6.86186029,0.35455647,0,INDIVIDUAL,74,48,40226,106726,0
29198,32166,25498.64268,59,11.18016836,A,B3,MORTGAGE,263131.3025,Not Verified,18.5380602,0,0,10,0,1032,63.45885706,27,f,2218.495785,0.040111007,2.375950564,1.333705285,0,INDIVIDUAL,40,49,344605,41173,0
8112,7669,25659.32289,58,5.617193353999999,E,C1,MORTGAGE,94251.6361,Not Verified,17.22853275,0,0,24,0,12979,47.80551992,10,w,1776.1912899999998,0.082178461,6.53768577,1.001752966,0,INDIVIDUAL,136,11,36317,50332,0
15990,11157,8363.569729,59,10.75004812,D,A2,RENT,166133.2905,Not Verified,12.06306333,0,0,11,0,2195,47.99128181,15,w,7139.305547,0.058576882,3.615050852,1.032111621,0,INDIVIDUAL,50,29,45287,26416,0
16199,10437,11743.67021,59,13.07927824,B,E1,RENT,70212.32458,Verified,16.16420799,1,0,10,1,35295,65.40067782,18,w,336.7372165,0.025290582,3.28885632,0.293005949,0,INDIVIDUAL,75,26,5945,5838,0
12686,10595,23557.92885,59,7.369000939,C,C1,OWN,179778.6523,Not Verified,22.03687744,0,0,21,0,1560,66.4542311,8,w,1855.424462,0.028424219,5.434406377999999,0.391618071,0,INDIVIDUAL,69,37,231890,20298,0
30412,16228,6643.276353,59,10.81845036,A,A5,RENT,33881.17401,Not Verified,30.16274498,0,0,15,0,6924,70.56390945,22,f,6921.761898999999,0.049463857,1.343752989,0.752485961,0,INDIVIDUAL,148,34,422145,6404,0
34422,7879,20524.58373,58,18.9047757,D,A4,OWN,75739.76357000001,Source Verified,26.69861226,1,0,23,0,344,72.14177406,29,f,573.8338436,0.072335425,4.769688591,0.685848992,0,INDIVIDUAL,152,31,207600,40077,0
21473,17209,15327.57655,59,8.804747348,A,B1,OWN,54614.58312,Verified,18.78836378,0,0,18,0,6913,33.78082988,15,f,333.769581,0.034477989,2.227792232,0.33710385,0,INDIVIDUAL,43,50,88618,51781,0
3750,20082,20023.64133,58,9.773428218,D,G5,RENT,54021.57026,Not Verified,16.48138783,0,0,14,0,1444,46.3389925,9,f,1307.475322,0.018058614,4.06097526,0.7157680940000001,0,INDIVIDUAL,114,45,101353,6389,0
14281,9782,23549.1559,59,11.278376,C,C1,RENT,95607.60846,Source Verified,32.6809149,0,0,16,0,2232,34.95294665,25,w,2315.260227,0.08873654,4.07016995,0.586465012,1,INDIVIDUAL,99,56,48562,1317,0
6579,5348,16625.16188,59,14.40537165,C,E1,MORTGAGE,79306.72096,Source Verified,12.66765709,0,0,16,0,5949,19.11800818,40,f,527.4600728,0.012883751,6.595683043999999,0.410303477,0,INDIVIDUAL,4,45,100277,9955,0
16630,6766,21229.66848,59,23.10741957,B,B1,RENT,102279.0958,Source Verified,22.67363884,0,0,8,0,5354,40.44839094,26,f,2487.9704460000003,0.090821866,6.245826031,0.233682327,0,INDIVIDUAL,90,11,166714,4425,0
15431,21895,8369.138814,59,10.95519858,C,B3,RENT,135057.4932,Source Verified,16.60820233,0,2,16,0,2909,22.08566262,20,f,2933.671934,0.060174447,0.7202585970000001,0.826336987,0,INDIVIDUAL,16,45,96623,34775,0
11838,6040,12753.41385,58,15.66747559,E,D2,RENT,32401.52774,Source Verified,18.17404012,0,0,8,0,9356,81.35443084,17,f,2831.294292,0.023022081,1122.96938,0.298041775,0,INDIVIDUAL,100,16,320231,17513,0
4160,18540,5203.5663380000005,58,11.28467538,C,A2,RENT,46575.98555,Source Verified,16.92907035,0,0,15,0,35564,39.06509031,12,w,150.659456,0.052446467,2.067911863,0.863342718,0,INDIVIDUAL,9,54,167067,10707,0
9175,11565,9255.706101,59,5.395391262,A,D5,MORTGAGE,86017.0333,Not Verified,24.5811706,0,0,11,0,20978,52.6608905,40,w,5159.291908,0.064421952,6.550710163,1.061253267,0,INDIVIDUAL,4,38,218282,27967,0
31445,7753,17216.86273,59,11.43565686,C,A3,MORTGAGE,79806.67973999999,Verified,21.98131081,0,0,12,0,3203,61.48327509,23,w,5056.965392,0.020960759,1.68840711,0.4731723679999999,0,INDIVIDUAL,35,35,553282,4664,0
15014,17144,26829.68669,58,12.12359761,D,E1,MORTGAGE,132876.7434,Source Verified,31.58630363,1,0,13,0,1316,98.26965112,25,w,3788.118308,0.036099647,6.206332215,0.023277666,0,INDIVIDUAL,11,27,51570,76143,0
13515,10471,9354.35456,58,10.44004499,A,B2,OWN,105111.9672,Source Verified,15.56854781,2,0,13,0,7175,58.88274010000001,4,f,1042.255282,0.0587520459999999,6.62801027,1.118650452,0,INDIVIDUAL,65,19,24728,34746,0
20005,16296,7887.870751,58,15.19786524,C,C1,MORTGAGE,39553.56742,Source Verified,24.20912713,0,0,11,0,2756,16.88104544,17,f,449.84134580000006,0.003355452,6.40301644,0.627849309,0,INDIVIDUAL,12,54,265792,20780,0
12745,11643,21411.068580000003,58,7.496544476,D,C2,RENT,55575.16692,Not Verified,13.98412573,0,0,10,0,171,14.62238411,23,f,8025.516645000001,0.02057328,0.539580869,0.807180972,0,INDIVIDUAL,52,30,486611,5503,0
17047,33937,5831.592643999999,59,8.768628827999999,A,F1,RENT,98999.90146,Not Verified,22.39934632,0,0,11,0,1339,71.9809967,23,f,7513.245395999999,0.0586362209999999,4.346139655,0.8214054359999999,0,INDIVIDUAL,64,21,86038,4913,0
18435,7994,12843.66948,59,8.038947047,C,C2,RENT,103402.6402,Verified,20.38835607,0,0,11,0,10416,55.11692221,17,f,226.640549,0.025037019,4.194146227,0.7154059890000001,0,INDIVIDUAL,27,54,20140,13130,0
10933,6088,7575.660973999999,59,8.791926573,B,C2,MORTGAGE,59223.9201,Source Verified,19.30320598,0,0,18,1,5083,91.9750132,10,w,1149.473593,0.042631496,3.9732982,0.33429746,0,INDIVIDUAL,14,50,186015,47017,0
23112,11493,9810.955199,58,11.82773551,E,C1,MORTGAGE,64272.56906,Source Verified,25.89365707,0,0,10,0,11278,79.44026935,4,w,4461.323665,0.008536931,4.916789523,1.600209886,0,INDIVIDUAL,16,34,350664,75146,0
12597,25442,13054.78477,59,14.92362111,B,F1,RENT,108547.1957,Source Verified,34.39683112,0,0,12,0,24555,52.21369675,20,f,2665.602975,0.01800188,1.974189911,0.005921148,0,INDIVIDUAL,66,50,255026,14355,0
2350,11274,34381.70159,59,8.805020845,B,C3,MORTGAGE,73317.27842999999,Verified,22.16455264,1,0,32,0,4904,98.03496317,13,w,1450.2625,0.041881277,2.910012286,0.3702227939999999,0,INDIVIDUAL,62,57,8371,23350,0
12005,30055,21314.01382,59,17.89827009,A,F5,RENT,161542.7625,Source Verified,17.66582946,2,0,21,0,11690,50.78948431,5,w,2311.192274,0.109133712,2.114399285,1.08718501,0,INDIVIDUAL,139,20,41687,10279,0
25351,25490,12174.78934,58,11.15663129,B,G5,MORTGAGE,76142.93178,Source Verified,19.21533937,0,0,13,1,18902,6.897789818,33,w,1192.674357,0.068582584,2.426828331,0.409632483,0,INDIVIDUAL,19,56,219428,5413,0
16065,17100,20068.14722,58,14.32850646,F,B2,MORTGAGE,72845.80187000001,Source Verified,19.65680942,0,0,12,0,21468,41.77055381,5,f,731.6958485,0.050998213,0.267015978,0.611715584,0,INDIVIDUAL,30,50,197117,42643,1
3943,6644,10734.51088,58,9.310356843,D,C5,RENT,26062.60388,Not Verified,19.14854467,0,0,12,0,2398,63.48507648,23,f,202.7339487,0.084746079,5.985548071,1.094503401,0,INDIVIDUAL,88,48,25310,17008,0
26344,16249,16980.517030000003,58,12.26381774,C,C1,MORTGAGE,83852.73758,Not Verified,19.05974757,0,0,28,0,4689,56.73423741,10,w,402.1160437,0.002824465,2.693538633,0.847440929,0,INDIVIDUAL,44,47,83732,34481,0
19983,26513,10828.12507,58,8.572442002999999,A,D5,MORTGAGE,85387.53176,Source Verified,29.07201454,0,0,17,0,7361,91.43825266,15,f,2829.3822760000003,0.056365247,2.6625830390000003,0.798029951,0,INDIVIDUAL,147,42,429258,42823,1
4925,12661,13465.58592,58,9.929922932,E,C4,RENT,34842.31203,Source Verified,33.01949433,0,0,14,0,5941,24.02997687,18,f,7818.252875,0.0924030959999999,2.213527292,0.7236460020000001,0,INDIVIDUAL,11,28,51304,6846,0
20228,6749,8118.899775,58,7.621910751000001,F,B2,MORTGAGE,290970.4002,Verified,25.82395089,0,0,10,0,2399,63.42304655,17,w,2321.796761,0.017930649,7.474961292000001,1.40443068,0,INDIVIDUAL,89,45,66639,23893,0
12924,19350,18007.99307,59,14.71482016,C,C1,MORTGAGE,81110.09325,Verified,25.62890017,0,0,15,0,28109,63.30772428,24,w,3267.333351,0.025835261,6.584210941,1.146714937,0,INDIVIDUAL,122,49,170749,8034,1
18977,8132,20613.70929,58,16.82941086,B,C1,RENT,45363.01289,Verified,18.70355071,0,0,13,0,11740,20.59587565,17,w,10183.71663,0.097722593,2.279040649,1.138656589,0,INDIVIDUAL,19,30,84883,14284,0
21827,20712,12408.40056,59,6.59353356,A,C5,MORTGAGE,101872.9376,Not Verified,28.13611965,1,0,16,0,15028,74.27636314,16,f,390.0794325,0.129011702,1.596434389,1.055998101,0,INDIVIDUAL,116,16,284990,28026,0
4564,8981,16652.395780000003,59,14.12140481,A,B3,RENT,110352.0962,Source Verified,27.33640927,0,0,12,0,16405,32.72222273,32,w,131.0428565,0.0075035719999999,3.840367419,0.330735775,0,INDIVIDUAL,125,42,243270,15121,0
9355,11711,26075.28902,58,18.09974054,C,B3,RENT,64576.1012,Source Verified,22.5293893,0,0,11,0,593,41.41611059,10,f,8816.671626000001,0.005900145,3.470997255,0.205029413,0,INDIVIDUAL,98,429,16349,17430,0
19824,26635,13327.57064,59,16.14699736,A,D1,RENT,78831.81082,Not Verified,31.09104348,0,0,12,0,9489,36.9619113,8,w,2105.3978420000003,0.076277263,4.127947365,0.867847954,0,INDIVIDUAL,122,51,57410,53456,0
9891,24774,33313.13901,58,15.64920343,D,A1,MORTGAGE,227983.9931,Source Verified,24.59220718,1,0,12,0,20659,46.31278789,24,f,764.5927602,0.028332326,9.797500519,0.211217136,0,INDIVIDUAL,8,19,356635,6956,0
5668,21821,14374.55514,59,12.84495526,C,D2,MORTGAGE,105844.525,Verified,15.65433669,0,0,7,0,9515,45.40790384,16,f,1650.141582,0.004625799,0.198978281,1.575049593,0,INDIVIDUAL,124,1043,29228,51947,0
14952,11268,12191.69735,59,15.99792586,D,A5,MORTGAGE,85835.81136,Source Verified,14.88199242,0,0,22,0,16215,76.12166037,21,f,1213.282569,0.106997283,1.920555396,1.103979611,0,INDIVIDUAL,83,27,53672,24274,1
9090,11308,24673.18822,58,19.58299524,C,E4,MORTGAGE,87640.05395,Verified,18.36789983,0,0,11,0,23414,52.655373100000006,53,f,11738.2792,0.062463735,0.986782278,1.258590068,0,INDIVIDUAL,136,51,359090,12428,0
19466,33153,14262.66197,58,11.74467865,D,A3,MORTGAGE,73642.89376,Source Verified,21.18905378,0,0,7,0,3471,21.40137244,7,f,843.9835927000001,0.080326787,3.137628874,1.02517149,0,INDIVIDUAL,135,32,309352,40277,0
13493,23476,25689.66162,59,8.087965538999999,D,A1,OWN,48201.20667,Verified,17.28408369,1,0,9,0,2934,55.16506025,20,f,695.2554938,0.01668519,4.531316932,0.572719234,0,INDIVIDUAL,69,52,32723,5563,0
10678,11913,15494.398980000002,59,11.57663735,C,B1,RENT,81589.1493,Source Verified,12.08777222,0,0,16,0,10704,56.62510173,11,f,810.135756,0.083907915,4.763120185,0.7513456409999999,0,INDIVIDUAL,121,17,28561,10203,0
10432,16548,10516.32007,59,9.332721269,C,B5,RENT,35581.168260000006,Source Verified,14.86966824,0,0,10,0,397,90.01630136,26,f,2721.509149,0.067788483,2.0231381,1.285459821,0,INDIVIDUAL,64,21,174359,18346,0
6177,20066,9957.304459,59,17.66852929,E,C1,MORTGAGE,111664.0385,Source Verified,14.24276785,0,0,14,1,7729,82.82114686,14,w,464.9193404,24.18394089,5.299069173,0.5427699229999999,0,INDIVIDUAL,94,34,40547,1230,0
15358,22585,25549.84316,58,7.140490165,G,A4,RENT,40363.24747,Source Verified,26.75271369,3,0,14,0,2280,75.35641674,8,f,949.6518499,0.024890366,5.542954741,0.798956181,0,INDIVIDUAL,129,22,353115,9133,0
18836,22963,33673.08361,58,10.657650300000002,B,C1,MORTGAGE,60827.84414,Verified,26.12368941,0,0,15,0,2295,28.64549217,32,f,1051.835966,0.088565534,5.952912626,0.067995665,0,INDIVIDUAL,8,34,159853,40101,0
9148,31744,13096.83944,58,9.468590676,B,D3,MORTGAGE,35724.743989999995,Not Verified,26.37304209,1,3,14,0,8644,70.97918877,27,w,992.2539412,0.01201408,8.628720837000001,0.8408337440000001,0,INDIVIDUAL,50,49,197214,13320,0
13293,32217,21844.49756,59,16.49556385,E,B2,MORTGAGE,64635.9883,Verified,26.70416462,0,0,30,0,21463,54.20259325,32,f,4591.949111999999,0.050274436,4.304475452,0.230665797,0,INDIVIDUAL,76,12160,54118,31494,0
8344,9147,10867.98228,59,5.824274446,B,E2,RENT,81256.77842999999,Source Verified,24.7979696,0,0,13,0,1948,88.77221038,5,f,6573.726354,0.02340162,0.521493537,0.449689225,0,INDIVIDUAL,83,28,340038,36180,0
23033,23984,19595.21989,59,15.12561328,B,B4,RENT,25692.854580000003,Not Verified,28.42633181,0,0,35,0,7714,68.51346170000001,23,f,651.7641245,0.074094908,0.593476259,1.1286445390000002,0,INDIVIDUAL,28,9,36529,48596,0
8566,8203,7359.089545999999,36,10.0586681,A,F3,OWN,84478.03112999999,Verified,22.92332767,1,0,17,0,6909,78.86005645,33,w,244.9498192,0.027784441,2.605659136,1.258631825,0,INDIVIDUAL,9,499,189987,78770,0
14631,22014,8805.601357,58,8.805168505,C,C1,MORTGAGE,143475.5406,Source Verified,19.90235604,0,0,11,0,7491,66.68670813,15,w,1173.827363,0.097655565,0.951944504,1.072052046,0,INDIVIDUAL,87,32,20695,1514,0
33716,15722,12293.67603,59,11.50958757,C,D1,MORTGAGE,121422.3133,Verified,20.92937607,0,0,11,0,5393,41.91641983,20,f,188.6767076,0.100634148,1.936187613,0.807831118,0,INDIVIDUAL,9,40,37791,61509,0
1859,9725,9469.273819,59,9.58233387,C,B1,MORTGAGE,89850.81778,Source Verified,35.30707524,1,0,12,0,13695,18.82812218,25,f,882.7261458999999,0.087109958,6.490189898,0.748458595,0,INDIVIDUAL,138,55,189590,53737,0
8967,11306,13211.02272,58,16.10696127,D,D3,OWN,109219.0743,Source Verified,8.360937563,0,0,11,0,3977,63.64939665,39,w,1195.204319,0.0019363639999999,0.400495604,41.56255725,0,INDIVIDUAL,25,25,84524,19965,0
15409,21013,12891.46709,59,11.67513911,D,B2,RENT,47785.8206,Source Verified,23.04838973,0,0,10,0,5123,51.74572373,12,f,285.4819672,0.0923712209999999,6.90297194,1.635794314,0,INDIVIDUAL,52,40,36377,52499,0
28481,34268,19284.22243,58,10.2328536,B,B5,MORTGAGE,43506.63616,Source Verified,27.51075025,0,0,16,0,16364,84.27171795,25,w,855.7266853,0.0032114879999999,5.010821352,0.902948039,0,INDIVIDUAL,115,27,67549,3859,0
11116,22330,26355.78845,59,18.13236239,E,A2,OWN,53606.49513,Not Verified,22.26669249,0,0,14,1,18868,47.40482824,8,f,781.1212157000001,0.093010145,1.968850644,0.618589464,0,INDIVIDUAL,145,60,88156,28783,0
11706,7260,8747.444022,58,12.74673162,C,B5,RENT,54299.96302999999,Not Verified,10.9617011,0,0,11,0,2955,50.17604356,17,f,9482.985545,0.0302085829999999,2238.249618,0.908051807,0,INDIVIDUAL,99,53,252653,20776,0
30051,5414,10657.63429,58,17.55009339,E,G3,MORTGAGE,63069.34539,Source Verified,20.24201982,0,0,9,0,506,25.91117686,9,f,803.7703118,0.005549932,0.04800639,0.957375131,0,INDIVIDUAL,20,42,341494,21709,0
5558,2130,16860.16733,59,21.60398606,C,B2,MORTGAGE,67026.05524,Not Verified,15.60505715,1,0,12,0,12037,28.96932149,13,w,491.44829360000006,0.08438537,0.728324744,0.086236341,0,INDIVIDUAL,43,41,45704,34287,0
3051,16378,9782.278833,59,12.46889251,C,B1,OWN,54175.92023,Source Verified,23.17391228,0,0,15,0,23328,57.68691983,11,w,320.5586604,0.018826199,7.71784961,0.280632924,0,INDIVIDUAL,80,18,227718,1280,0
24752,22258,17008.853180000002,58,18.01047072,C,C5,MORTGAGE,64063.91544,Verified,33.84003229,0,0,6,0,6283,59.51912967,6,f,1181.392684,0.005790248,6.29237153,0.527837286,0,INDIVIDUAL,122,31,151616,4585,0
16087,19407,14191.29798,59,10.14665961,B,C4,RENT,45432.96400000001,Source Verified,23.77444172,1,1,10,0,1378,30.49660953,38,f,2176.460082,0.03668928,880.6994189,0.184872141,0,INDIVIDUAL,115,58,12791,15013,0
7350,12593,13023.06537,59,7.315978076,E,B5,MORTGAGE,50068.85767,Verified,36.62602415,0,0,7,0,5247,56.98230509,16,w,521.6166607,0.0118544139999999,6.954209572000001,0.126914404,0,INDIVIDUAL,132,34,504061,16081,0
18954,8863,8756.730378,58,10.07516824,B,B4,OWN,51007.86099,Not Verified,15.2954041,0,0,22,0,4225,80.32431625,9,f,1143.258959,0.025315541,1.428697155,0.554705173,0,INDIVIDUAL,152,16,157594,53258,0
28718,34352,14283.7816,59,7.000112838,C,B5,RENT,59309.82955,Not Verified,18.10856535,0,0,13,0,10577,34.37289436,17,f,653.048404,0.028674941,1.784975931,0.7732236570000001,0,INDIVIDUAL,65,37,355058,10861,1
18165,21465,7720.307325,59,16.23934639,B,E1,RENT,69632.22556,Source Verified,17.15951837,0,0,13,0,7853,42.86708752,33,w,227.3159181,0.037433935,5.3068335310000005,0.847978401,0,INDIVIDUAL,49,47,22394,15688,1
5523,11658,6317.793893,59,16.50605625,C,A3,MORTGAGE,72045.92923,Verified,32.08071976,2,0,10,0,6548,47.77363802,9,f,2815.193477,0.099092891,0.8904663979999999,0.441077979,0,INDIVIDUAL,14,50,41556,45285,0
19426,7704,10483.6499,59,11.5084306,C,C3,MORTGAGE,70800.53797,Not Verified,17.84922713,0,2,15,0,2286,50.8351369,19,w,2322.523645,0.117105213,8.991795968,0.1210938969999999,0,INDIVIDUAL,66,60,539933,24824,0
