loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,BAD,dtir1
cf,Female,nopre,type1,p1,l1,nopc,406500,4.5,1.2741,7325.0,360.0,neg_amm,not_int,not_lpsm,458000.0,sb,pr,home,1U,10740.0,EXP,633,CIB,55-64,to_inst,88.75545852,North,direct,0,44.0
cf,Sex Not Available,pre,type1,p3,l1,nopc,336500,4.375,0.3351,6157.6,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,5340.0,EXP,504,EXP,55-64,to_inst,48.90988372,south,direct,0,48.0
cf,Female,nopre,type1,p1,l1,nopc,686500,4.125,0.12,1295.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,11760.0,EXP,670,EXP,25-34,not_inst,84.96287129,central,direct,0,34.0
cf,Joint,nopre,type1,p1,l1,nopc,316500,4.125,-0.2333,420.05,360.0,not_neg,int_only,not_lpsm,428000.0,sb,pr,home,1U,12360.0,CIB,621,EXP,35-44,not_inst,73.94859813,south,direct,0,34.0
cf,Female,nopre,type1,p3,l1,nopc,626500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,21960.0,EQUI,722,EXP,35-44,not_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Sex Not Available,nopre,type1,p4,l1,nopc,426500,3.875,0.4849,4960.0,360.0,not_neg,int_only,not_lpsm,518000.0,sb,pr,home,1U,7260.0,CIB,600,CIB,45-54,to_inst,82.33590734,south,direct,0,27.0
cf,Joint,nopre,type1,p3,l1,nopc,526500,3.99,0.4056,7797.33,360.0,not_neg,not_int,not_lpsm,1108000.0,sb,pr,home,1U,19500.0,CIB,837,EXP,25-34,to_inst,47.51805054,North,direct,0,38.0
cf,Sex Not Available,pre,type1,p4,l1,nopc,416500,3.375,-0.1645,3335.0,300.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,8100.0,EXP,653,CIB,55-64,to_inst,90.93886463,south,direct,0,32.0
cf,Male,nopre,type1,p4,l1,nopc,596500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,int_only,not_lpsm,828000.0,sb,pr,home,3U,6720.0,EXP,803,CIB,25-34,not_inst,72.0410628,south,direct,1,41.0
cf,Joint,nopre,type1,p3,l1,nopc,326500,3.875,0.2071,2745.46,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,8520.0,CIB,601,EXP,35-44,not_inst,68.30543933,North,direct,0,23.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,226500,4.875,0.4785,3118.75,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,2580.0,CRIF,847,CIB,55-64,to_inst,69.05487805,south,direct,0,41.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,386500,3.75,0.6954,6980.0,180.0,not_neg,not_int,lpsm,558000.0,sb,pr,home,1U,7020.0,CRIF,578,CIB,55-64,to_inst,69.26523297,south,direct,0,42.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,486500,4.875,0.4776,550.0,360.0,not_neg,int_only,not_lpsm,758000.0,sb,pr,home,1U,7620.0,EXP,639,EXP,65-74,to_inst,64.18205805,south,direct,0,46.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,236500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,529023.0658963555,sb,pr,home,1U,3420.0,EQUI,684,EXP,>74,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Female,nopre,type1,p3,l1,nopc,376500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,529023.0658963555,sb,pr,home,1U,8880.0,EQUI,696,EXP,55-64,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p3,l1,nopc,106500,5.625,1.4818,3089.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,ir,home,1U,6000.0,CRIF,512,CIB,55-64,to_inst,67.40506329,North,direct,0,36.0
cf,Male,nopre,type1,p4,l1,nopc,566500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,588000.0,sb,pr,home,1U,8880.0,EXP,766,CIB,55-64,to_inst,96.34353741,south,direct,1,46.0
cf,Male,nopre,type1,p1,l1,nopc,246500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,13980.0,CIB,561,CIB,45-54,not_inst,95.54263566,North,direct,1,33.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,276500,4.5,0.5796,4030.0,300.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7020.0,CIB,677,EXP,45-54,to_inst,54.42913386,south,direct,0,37.0
cf,Joint,nopre,type1,p4,l1,nopc,236500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,8280.0,EQUI,721,EXP,55-64,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Male,nopre,type1,p1,l2,nopc,196500,4.875,0.5644,36.34,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2940.0,EXP,871,CIB,55-64,not_inst,86.18421053,North,direct,0,48.0
cf,Female,nopre,type1,p1,l1,nopc,126500,4.25,0.5175,232.14,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,1980.0,EXP,798,CIB,35-44,not_inst,91.66666667,North,direct,0,49.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,416500,4.375,0.0006,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,6480.0,EXP,593,CIB,35-44,not_inst,74.64157706,south,direct,0,31.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,426500,3.99,-0.0207,3610.0,360.0,neg_amm,not_int,not_lpsm,538000.0,sb,pr,home,1U,7500.0,CRIF,814,EXP,55-64,to_inst,79.27509294,south,direct,0,46.0
cf,Male,nopre,type1,p3,l1,nopc,106500,4.25,0.8847,3029.0,180.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3840.0,CIB,598,EXP,45-54,to_inst,77.17391304,North,direct,0,31.0
cf,Male,nopre,type1,p4,l1,nopc,466500,4.375,0.6508,3307.15,180.0,not_neg,not_int,not_lpsm,1308000.0,sb,ir,home,2U,10440.0,CRIF,536,CIB,45-54,not_inst,35.66513761,North,direct,0,45.0
cf,Female,nopre,type1,p4,l1,nopc,596500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,529023.0658963555,sb,pr,home,1U,9300.0,EQUI,766,EXP,45-54,not_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,356500,3.625,-0.0424,5165.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4560.0,EXP,698,CIB,35-44,not_inst,79.57589286,North,direct,0,36.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,336500,4.056273024512094,0.36641514612813764,3409.544460592627,240.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,8100.0,EQUI,781,EXP,35-44,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,pre,type1,p1,l1,nopc,376500,4.0,0.2805,1772.95,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,6060.0,CRIF,877,EXP,65-74,not_inst,78.76569038,North,direct,0,37.0
cf,Female,pre,type1,p3,l1,nopc,416500,3.99,0.261,6739.38,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,6600.0,CIB,621,CIB,55-64,to_inst,69.64882943,south,direct,0,43.0
cf,Sex Not Available,nopre,type1,p4,l2,nopc,156500,4.75,0.6719,1647.6,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3600.0,EXP,814,CIB,55-64,to_inst,75.24038462,south,direct,0,48.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,456500,4.75,0.4833,6064.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,ir,home,1U,22140.0,CIB,641,EXP,45-54,not_inst,69.3768997,North,direct,0,37.0
cf,Male,pre,type1,p4,l1,nopc,366500,3.75,0.0953,5608.92,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5820.0,CRIF,784,CIB,35-44,to_inst,65.68100358,North,direct,0,37.0
cf,Joint,pre,type1,p2,l1,nopc,476500,3.875,0.1847,8369.15,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,18360.0,CIB,851,EXP,25-34,not_inst,74.68652038,central,direct,0,45.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,456500,3.75,0.0093,750.0,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,11340.0,CRIF,570,EXP,55-64,to_inst,49.19181034,south,direct,0,26.0
cf,Joint,nopre,type1,p1,l1,nopc,296500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,529023.0658963555,sb,pr,home,1U,3000.0,EQUI,537,EXP,65-74,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Sex Not Available,nopre,type3,p4,l1,nopc,466500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,7301.624987741493,EXP,687,CIB,>74,to_inst,70.89665653,south,direct,1,37.05157872662454
cf,Female,nopre,type1,p3,l1,nopc,166500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,2U,3180.0,EXP,709,CIB,65-74,to_inst,73.02631579,North,direct,1,32.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,136500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,1800.0,EQUI,615,EXP,55-64,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,nopre,type1,p3,l1,nopc,226500,3.875,0.9867,5630.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3540.0,EXP,652,EXP,45-54,to_inst,81.47482014,North,direct,0,38.0
cf,Joint,nopre,type1,p3,l1,nopc,486500,4.75,1.1594,1250.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,10620.0,CIB,646,EXP,45-54,to_inst,73.93617021,south,direct,0,38.0
cf,Joint,nopre,type3,p4,l1,nopc,306500,2.99,-0.7227,2971.64,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,7301.624987741493,EXP,804,EXP,65-74,to_inst,58.04924242,North,direct,0,37.05157872662454
cf,Sex Not Available,nopre,type1,p3,l2,nopc,276500,4.056273024512094,0.36641514612813764,3409.544460592627,300.0,neg_amm,not_int,not_lpsm,328000.0,sb,pr,home,1U,5700.0,CRIF,750,EXP,65-74,to_inst,84.29878049,south,direct,1,47.0
cf,Joint,pre,type1,p1,l1,nopc,146500,3.75,0.4986,3864.61,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,3360.0,CRIF,607,EXP,55-64,to_inst,92.72151899,North,direct,0,46.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,316500,4.125,0.2911,469.02,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,4920.0,CRIF,595,CIB,35-44,not_inst,79.52261307,North,direct,0,29.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,496500,4.75,0.3502,3192.2,360.0,not_neg,not_int,not_lpsm,668000.0,sb,ir,home,2U,49560.0,CRIF,587,EXP,35-44,not_inst,74.32634731,south,direct,0,29.0
cf,Male,pre,type1,p4,l1,nopc,216500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6300.0,CIB,758,CIB,45-54,to_inst,77.87769784,North,direct,1,30.0
ncf,Joint,pre,type1,p1,l1,nopc,1076500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,17160.0,EQUI,584,EXP,35-44,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Sex Not Available,nopre,type1,p4,l1,nopc,506500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,8940.0,EXP,640,EXP,55-64,to_inst,72.56446991,south,direct,1,45.0
cf,Female,nopre,type1,p4,l1,nopc,506500,3.625,0.018,512.04,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,8760.0,CIB,643,CIB,55-64,not_inst,59.03263403,North,direct,0,29.0
cf,Female,nopre,type1,p3,l1,nopc,396500,3.625,0.0663,10070.0,360.0,not_neg,not_int,not_lpsm,988000.0,sb,pr,home,1U,5940.0,EXP,523,CIB,35-44,to_inst,40.13157895,south,direct,0,36.0
cf,Joint,nopre,type1,p4,l1,nopc,426500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,20520.0,EQUI,733,EXP,45-54,not_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Female,nopre,type1,p4,l1,nopc,266500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,pr,home,1U,6000.0,CIB,566,EXP,55-64,to_inst,78.84615385,North,direct,1,49.0
cf,Male,nopre,type1,p4,l1,nopc,436500,4.25,-0.0942,6195.0,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,8040.0,CRIF,875,CIB,55-64,to_inst,50.28801843,North,direct,0,32.0
cf,Male,nopre,type1,p3,l1,nopc,456500,3.625,-0.0394,3549.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,8760.0,CIB,717,EXP,35-44,not_inst,66.35174419,North,direct,0,39.0
cf,Sex Not Available,nopre,type1,p3,l2,nopc,346500,4.5,0.4094,175.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,10140.0,EXP,537,EXP,45-54,to_inst,63.22992701,south,direct,0,23.0
cf,Male,nopre,type3,p3,l1,nopc,486500,3.625,0.0813,2427.55,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,4980.0,CIB,760,CIB,35-44,to_inst,95.76771654,North,direct,0,56.0
cf,Male,pre,type1,p1,l1,nopc,336500,4.125,0.7509,555.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,6660.0,CRIF,789,CIB,35-44,to_inst,93.99441341,south,direct,0,49.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,446500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,10800.0,EQUI,596,EXP,35-44,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Joint,nopre,type1,p3,l1,nopc,306500,3.75,0.0616,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,3720.0,EXP,507,EXP,55-64,not_inst,60.33464567,North,direct,0,44.0
cf,Male,nopre,type1,p4,l1,nopc,466500,3.625,-0.1261,2695.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,8220.0,EXP,532,CIB,35-44,not_inst,85.12773723,North,direct,0,20.0
cf,Male,nopre,type1,p3,l1,nopc,166500,4.875,0.8457,2614.75,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3900.0,CRIF,828,CIB,>74,to_inst,59.89208633,North,direct,0,40.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,86500,4.75,0.7279,2782.0,360.0,neg_amm,not_int,not_lpsm,288000.0,sb,pr,home,1U,1020.0,CIB,717,CIB,65-74,to_inst,30.03472222,south,direct,0,40.0
cf,Male,nopre,type1,p4,l1,nopc,296500,4.5,0.022,0.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,10020.0,EXP,550,CIB,35-44,not_inst,78.43915344,North,direct,0,36.0
cf,Male,nopre,type1,p1,l1,nopc,316500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,4440.0,EXP,758,CIB,35-44,to_inst,79.52261307,south,direct,1,54.0
cf,Female,nopre,type1,p3,l1,nopc,336500,3.375,-0.0876,11285.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,3120.0,EXP,900,CIB,65-74,to_inst,57.22789116,central,direct,0,49.0
ncf,Joint,pre,type1,p1,l1,nopc,1096500,3.25,-0.2567,11235.0,360.0,not_neg,not_int,not_lpsm,1698000.0,sb,pr,home,1U,26160.0,EXP,607,EXP,35-44,to_inst,64.57597173,south,direct,0,32.0
cf,Sex Not Available,pre,type3,p1,l1,nopc,186500,4.5,0.4364,919.36,360.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,3000.0,CIB,798,CIB,25-34,to_inst,99.20212766,south,direct,0,40.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,286500,2.875,0.0256,3409.544460592627,180.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,7740.0,CRIF,739,EXP,55-64,to_inst,54.26136364,south,direct,0,21.0
cf,Sex Not Available,nopre,type1,p2,l1,nopc,156500,4.625,1.131,4062.5,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,1920.0,CIB,618,CIB,55-64,to_inst,56.29496403,south,direct,0,41.0
cf,Joint,nopre,type3,p4,l1,nopc,276500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,0.0,EQUI,771,EXP,25-34,not_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Sex Not Available,nopre,type1,p4,l1,nopc,426500,3.625,0.1434,5473.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7920.0,CIB,868,EXP,45-54,not_inst,79.27509294,south,direct,0,22.0
cf,Female,nopre,type1,p2,l1,nopc,156500,4.56,0.479,3337.5,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,15240.0,CIB,569,CIB,35-44,to_inst,36.56542056,central,direct,0,30.0
cf,Sex Not Available,nopre,type3,p1,l1,nopc,206500,4.75,0.9146,2050.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2700.0,CRIF,852,CIB,35-44,to_inst,99.27884615,south,direct,0,41.0
cf,Joint,nopre,type3,p3,l1,nopc,236500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,4620.0,CIB,568,EXP,65-74,to_inst,119.4444444,central,direct,1,54.0
cf,Female,nopre,type1,p3,l1,nopc,106500,4.056273024512094,0.36641514612813764,3409.544460592627,180.0,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1U,6720.0,CRIF,775,CIB,35-44,to_inst,27.44845361,central,direct,1,49.0
cf,Male,nopre,type1,p1,l1,nopc,126500,4.625,0.9644,2843.55,360.0,not_neg,not_int,not_lpsm,148000.0,sb,sr,home,1U,7500.0,CRIF,531,CIB,55-64,to_inst,85.47297297,North,direct,0,48.0
cf,Female,nopre,type1,p3,l1,nopc,236500,3.99,0.0265,1150.0,132.0,neg_amm,not_int,not_lpsm,518000.0,sb,pr,home,1U,6120.0,CRIF,843,CIB,55-64,to_inst,45.65637066,North,direct,0,36.0
cf,Female,nopre,type3,p3,l1,nopc,366500,4.25,-0.0868,6300.0,360.0,neg_amm,not_int,not_lpsm,518000.0,sb,pr,home,1U,3240.0,CIB,725,CIB,65-74,to_inst,70.75289575,central,direct,0,43.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,356500,4.99,1.4628,6452.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6180.0,EXP,603,CIB,55-64,to_inst,79.57589286,south,direct,0,41.0
cf,Joint,nopre,type1,p1,l1,nopc,136500,3.875,0.3585,496.8,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,7740.0,EXP,732,EXP,55-64,not_inst,18.75,central,direct,0,18.0
cf,Male,nopre,type1,p1,l1,nopc,526500,3.75,0.2074,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,10920.0,CRIF,686,CIB,35-44,not_inst,94.35483871,North,direct,0,40.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,126500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,ir,home,1U,0.0,EQUI,846,EXP,45-54,to_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Male,nopre,type1,p4,l1,nopc,456500,4.0,-0.3343,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,8220.0,EXP,686,CIB,35-44,not_inst,62.70604396,south,direct,0,46.0
cf,Sex Not Available,nopre,type3,p3,l1,nopc,296500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,398000.0,sb,pr,home,1U,3600.0,CIB,759,CIB,65-74,to_inst,74.49748744,south,direct,1,48.0
cf,Joint,nopre,type3,p3,l1,nopc,426500,3.625,-0.113,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,8580.0,CIB,753,EXP,55-64,not_inst,65.81790123,North,direct,0,28.0
cf,Joint,nopre,type1,p3,l1,nopc,486500,3.75,0.0423,3599.96,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,6600.0,CIB,746,EXP,45-54,not_inst,68.71468927,North,direct,0,39.0
cf,Joint,pre,type1,p1,l1,nopc,206500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,13680.0,EQUI,501,EXP,65-74,not_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Female,nopre,type1,p3,l1,nopc,426500,4.375,0.8836,15407.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,7500.0,CIB,740,CIB,45-54,to_inst,77.82846715,North,direct,0,43.0
cf,Sex Not Available,nopre,type3,p4,l1,nopc,316500,3.25,-0.4137,3580.32,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7301.624987741493,CRIF,552,EXP,65-74,to_inst,86.00543478,south,direct,0,37.05157872662454
cf,Sex Not Available,pre,type1,p4,l1,nopc,86500,4.125,0.6998,3199.64,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,4080.0,CIB,523,EXP,35-44,to_inst,54.74683544,south,direct,0,9.0
cf,Male,nopre,type1,p1,l1,nopc,346500,4.75,0.9932,1150.0,360.0,neg_amm,not_int,not_lpsm,368000.0,sb,pr,home,1U,9180.0,EXP,516,CIB,35-44,to_inst,94.1576087,North,direct,0,31.0
cf,Female,pre,type1,p4,l1,nopc,256500,3.875,0.1462,892.53,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,2700.0,CRIF,671,CIB,35-44,not_inst,83.27922078,North-East,direct,0,41.0
cf,Joint,nopre,type1,p1,l1,nopc,196500,4.5,1.2764,1250.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,4560.0,CRIF,525,EXP,45-54,to_inst,99.24242424,North,direct,0,40.0
ncf,Joint,nopre,type3,p3,l1,nopc,786500,3.375,-0.1617,0.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,11220.0,EXP,677,EXP,65-74,not_inst,78.80761523,central,direct,0,57.0
cf,Male,nopre,type1,p3,l1,nopc,226500,3.99,0.1147,5300.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3900.0,CIB,882,CIB,35-44,to_inst,67.01183432,south,direct,0,28.0
cf,Joint,nopre,type3,p1,l1,nopc,386500,3.875,0.2108,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7200.0,CIB,633,EXP,45-54,to_inst,94.73039216,south,direct,0,40.0
ncf,Joint,nopre,type1,p4,l1,nopc,746500,3.0,-0.2102,295.0,360.0,neg_amm,int_only,not_lpsm,1308000.0,sb,pr,home,1U,10440.0,EXP,769,EXP,>74,to_inst,57.07186544,North,direct,0,46.0
cf,Joint,nopre,type1,p4,l1,nopc,376500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,8880.0,EQUI,710,EXP,35-44,to_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Joint,nopre,type1,p3,l1,nopc,176500,4.5,1.1329,983.7,240.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2760.0,CRIF,749,EXP,65-74,not_inst,84.85576923,North,direct,0,47.0
cf,Sex Not Available,pre,type1,p1,l1,nopc,566500,3.99,0.4011,1525.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,7800.0,CIB,842,EXP,25-34,to_inst,91.66666667,south,direct,0,37.0
cf,Joint,nopre,type1,p3,l1,nopc,436500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,529023.0658963555,sb,pr,home,1U,9600.0,EQUI,679,EXP,35-44,not_inst,70.53786977721364,south,direct,1,37.05157872662454
cf,Female,nopre,type1,p4,l1,nopc,266500,3.99,0.344,1921.25,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4140.0,CIB,649,CIB,55-64,to_inst,86.52597403,south,direct,0,32.0
cf,Male,nopre,type1,p1,l1,nopc,326500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,529023.0658963555,sb,pr,home,1U,4860.0,EQUI,745,EXP,35-44,not_inst,70.53786977721364,North,direct,1,37.05157872662454
cf,Female,nopre,type1,p4,l1,nopc,226500,4.056273024512094,0.36641514612813764,3409.544460592627,240.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4380.0,EXP,858,CIB,>74,to_inst,71.22641509,North,direct,1,47.0
cf,Male,nopre,type1,p4,l1,nopc,76500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2220.0,EXP,685,CIB,45-54,not_inst,55.43478261,North,direct,1,20.0
cf,Male,nopre,type1,p3,l2,nopc,156500,4.5,0.5728,3687.5,300.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4740.0,CRIF,541,CIB,35-44,to_inst,56.29496403,North,direct,0,29.0
cf,Male,nopre,type1,p1,l1,nopc,276500,4.125,0.549,3180.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,ir,home,1U,14100.0,CRIF,618,CIB,55-64,not_inst,64.60280374,North,direct,0,40.0
cf,Male,pre,type1,p4,l1,nopc,96500,4.25,0.7721,1747.69,180.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,1680.0,CIB,704,CIB,65-74,to_inst,54.21348315,North,direct,0,45.0
cf,Joint,nopre,type1,p4,l1,nopc,586500,4.056273024512094,0.36641514612813764,3409.544460592627,360.0,not_neg,not_int,lpsm,529023.0658963555,sb,pr,home,1U,20280.0,EQUI,811,EXP,45-54,to_inst,70.53786977721364,south,direct,1,37.05157872662454
